date,FF_O,TCMNOM_Y1,TCMNOM_Y5
19860604,7.16,7.08,8.17
19860605,6.99,7.05,8.1
19860606,6.85,6.84,7.78
19860609,7,6.9,7.94
19860610,6.87,6.89,7.92
19860611,6.84,6.93,7.9
19860612,6.9,6.88,7.83
19860613,6.84,6.66,7.57
19860616,6.95,6.63,7.47
19860617,6.83,6.58,7.45
19860618,6.87,6.57,7.41
19860619,6.88,6.66,7.49
19860620,6.83,6.6,7.45
19860623,6.91,6.6,7.42
19860624,6.88,6.57,7.35
19860625,6.84,6.53,7.31
19860626,6.85,6.52,7.29
19860627,6.82,6.47,7.27
19860630,7.72,6.41,7.23
19860701,6.97,6.39,7.23
19860702,7.12,6.38,7.23
19860703,6.87,6.26,7.15
19860704,,,
19860707,6.93,6.26,7.14
19860708,6.88,6.41,7.26
19860709,6.8,6.31,7.14
19860710,6.78,6.29,7.12
19860711,6.47,6.17,7
19860714,6.48,6.18,6.97
19860715,6.39,6.17,6.91
19860716,6.54,6.2,6.9
19860717,6.5,6.21,6.91
19860718,6.38,6.15,6.88
19860721,6.48,6.14,6.88
19860722,6.39,6.2,6.93
19860723,6.41,6.29,7.04
19860724,6.33,6.3,7.12
19860725,6.3,6.32,7.09
19860728,6.42,6.39,7.23
19860729,6.31,6.33,7.13
19860730,6.26,6.3,7.1
19860731,6.35,6.2,7.02
19860801,6.38,6.15,7.02
19860804,6.38,6.13,7.01
19860805,6.35,6.16,7.07
19860806,6.28,6.2,7.13
19860807,6.33,6.19,7.1
19860808,6.36,6.12,6.97
19860811,6.4,6.08,6.9
19860812,6.28,6.03,6.89
19860813,6.09,5.97,6.83
19860814,6.29,6,6.89
19860815,6.47,5.98,6.83
19860818,6.41,5.98,6.83
19860819,6.32,5.89,6.7
19860820,6.24,5.85,6.65
19860821,5.94,5.74,6.62
19860822,5.86,5.78,6.68
19860825,5.9,5.72,6.65
19860826,5.83,5.68,6.63
19860827,5.86,5.73,6.53
19860828,5.87,5.68,6.52
19860829,5.77,5.52,6.4
19860901,,,
19860902,5.94,5.59,6.45
19860903,5.92,5.68,6.64
19860904,5.83,5.63,6.63
19860905,5.75,5.72,6.81
19860908,5.86,5.78,6.89
19860909,5.83,5.77,6.88
19860910,6,5.74,6.85
19860911,5.88,5.84,7.07
19860912,5.86,5.8,7.09
19860915,5.97,5.77,7
19860916,5.88,5.76,6.99
19860917,5.82,5.77,6.93
19860918,5.84,5.87,7.02
19860919,5.8,5.86,7.1
19860922,5.89,5.82,7.06
19860923,5.75,5.83,7.03
19860924,5.76,5.78,6.94
19860925,5.91,5.78,6.94
19860926,5.9,5.79,6.96
19860929,6.03,5.86,7.04
19860930,6.9,5.82,6.98
19861001,5.99,5.82,6.93
19861002,5.94,5.83,6.95
19861003,5.79,5.6,6.74
19861006,5.78,5.58,6.71
19861007,5.56,5.57,6.71
19861008,5.57,5.55,6.71
19861009,5.84,5.57,6.73
19861010,5.78,5.59,6.73
19861013,,,
19861014,5.95,5.69,6.82
19861015,5.93,5.7,6.87
19861016,5.89,5.72,6.87
19861017,5.84,5.81,6.94
19861020,5.91,5.88,7.05
19861021,5.86,5.83,6.96
19861022,6.17,5.82,6.91
19861023,5.94,5.79,6.82
19861024,5.83,5.79,6.86
19861027,5.9,5.76,6.82
19861028,5.85,5.79,6.85
19861029,5.83,5.75,6.82
19861030,5.88,5.69,6.75
19861031,5.93,5.73,6.76
19861103,6,5.71,6.71
19861104,5.94,5.72,6.71
19861105,6.55,5.75,6.72
19861106,6.07,5.79,6.79
19861107,5.94,5.85,6.86
19861110,5.99,5.92,6.89
19861111,,,
19861112,5.99,5.89,6.87
19861113,5.94,5.87,6.83
19861114,5.89,5.86,6.81
19861117,6.14,5.84,6.77
19861118,6.02,5.81,6.79
19861119,7.13,5.73,6.73
19861120,6.16,5.82,6.74
19861121,5.96,5.75,6.72
19861124,5.98,5.75,6.69
19861125,5.98,5.77,6.66
19861126,5.99,5.78,6.65
19861127,,,
19861128,6.03,5.76,6.65
19861201,6.38,5.82,6.69
19861202,6.54,5.8,6.61
19861203,6.72,5.75,6.58
19861204,6.14,5.73,6.53
19861205,5.94,5.81,6.65
19861208,6.02,5.83,6.61
19861209,5.95,5.82,6.6
19861210,5.86,5.82,6.58
19861211,5.86,5.83,6.64
19861212,5.93,5.84,6.66
19861215,6.53,5.88,6.69
19861216,6.48,5.88,6.67
19861217,7.46,5.93,6.68
19861218,6.44,5.9,6.69
19861219,6.22,5.89,6.69
19861222,6.48,5.91,6.69
19861223,6.39,5.94,6.68
19861224,6.23,5.92,6.68
19861225,,,
19861226,6.42,5.91,6.69
19861229,8.38,6.02,6.78
19861230,16.17,6.06,6.82
19861231,14.35,5.95,6.81
19870101,,,
19870102,6.46,5.86,6.75
19870105,6.86,5.85,6.67
19870106,6.56,5.85,6.67
19870107,6.2,5.78,6.65
19870108,5.98,5.78,6.6
19870109,5.93,5.76,6.58
19870112,6.22,5.76,6.61
19870113,6.19,5.78,6.64
19870114,5.89,5.78,6.67
19870115,6.01,5.78,6.64
19870116,5.97,5.72,6.6
19870119,,,
19870120,6.13,5.65,6.57
19870121,6.07,5.7,6.57
19870122,6.08,5.7,6.57
19870123,6.02,5.7,6.59
19870126,6.14,5.79,6.67
19870127,6.15,5.81,6.66
19870128,6.5,5.79,6.63
19870129,6.22,5.8,6.65
19870130,6.28,5.93,6.71
19870202,6.3,5.93,6.75
19870203,6.2,5.92,6.77
19870204,5.97,5.93,6.76
19870205,5.95,5.87,6.7
19870206,6.07,5.93,6.73
19870209,6.29,5.99,6.79
19870210,6.33,6.08,6.89
19870211,6.17,6.11,6.96
19870212,6.22,6.03,6.92
19870213,6.1,6.05,6.83
19870216,,,
19870217,6.59,6.09,6.87
19870218,6.25,6.02,6.84
19870219,6,5.9,6.76
19870220,5.92,5.89,6.78
19870223,6.06,5.88,6.78
19870224,5.95,5.88,6.75
19870225,5.89,5.91,6.72
19870226,5.97,5.91,6.74
19870227,6.02,5.9,6.71
19870302,6.18,5.92,6.69
19870303,6.22,5.96,6.72
19870304,6.01,5.9,6.66
19870305,5.99,5.91,6.69
19870306,6,6.02,6.77
19870309,6.21,6.04,6.78
19870310,6.29,6.09,6.78
19870311,6.32,6.09,6.78
19870312,6.14,6.09,6.78
19870313,6.05,6.01,6.75
19870316,6.25,6.04,6.77
19870317,6.05,6,6.75
19870318,5.97,5.99,6.76
19870319,6.06,5.95,6.75
19870320,6.09,5.98,6.77
19870323,6.21,6.03,6.8
19870324,6.14,6.06,6.82
19870325,6.28,6.07,6.84
19870326,6.21,6.06,6.81
19870327,6.15,6.14,6.89
19870330,6.33,6.23,7.07
19870331,6.23,6.15,7.02
19870401,6.22,6.21,7.12
19870402,6.14,6.18,7.12
19870403,5.99,6.14,7.1
19870406,6.2,6.1,7.06
19870407,6.17,6.15,7.14
19870408,6.45,6.17,7.14
19870409,6.27,6.33,7.3
19870410,6.35,6.56,7.55
19870413,6.56,6.69,7.68
19870414,6.55,6.73,7.83
19870415,6.45,6.57,7.67
19870416,6.26,6.41,7.55
19870417,6.05,,
19870420,6.21,6.61,7.72
19870421,6.42,6.52,7.71
19870422,6.78,6.66,7.77
19870423,6.42,6.72,7.92
19870424,6.29,6.84,8.05
19870427,6.57,6.88,7.97
19870428,6.75,6.75,7.91
19870429,6.87,6.75,7.93
19870430,7.63,6.62,7.82
19870501,7.67,6.78,7.98
19870504,7,6.92,8.12
19870505,6.86,6.9,8.08
19870506,6.61,6.85,8.15
19870507,6.84,6.87,8.08
19870508,6.72,6.84,8.04
19870511,6.84,6.92,8.19
19870512,6.75,6.92,8.19
19870513,6.67,7,8.18
19870514,6.75,7.02,8.2
19870515,6.84,7.27,8.45
19870518,6.88,7.24,8.42
19870519,6.67,7.3,8.55
19870520,6.6,7.23,8.61
19870521,6.77,7.12,8.55
19870522,6.72,7.1,8.49
19870525,,,
19870526,6.97,6.96,8.23
19870527,6.97,7.01,8.28
19870528,6.8,6.94,8.25
19870529,6.63,6.88,8.15
19870601,6.74,6.88,8.08
19870602,6.56,6.98,8.31
19870603,6.58,6.91,8.25
19870604,6.74,6.87,8.2
19870605,6.7,6.9,8.11
19870608,6.75,6.9,8.14
19870609,6.68,6.83,8.18
19870610,6.63,6.76,8.15
19870611,6.73,6.78,8.13
19870612,6.71,6.71,7.9
19870615,6.85,6.73,7.89
19870616,6.74,6.74,7.89
19870617,6.8,6.72,7.83
19870618,6.81,6.73,7.87
19870619,6.76,6.72,7.89
19870622,6.83,6.69,7.83
19870623,6.84,6.75,7.85
19870624,6.75,6.83,7.94
19870625,6.81,6.77,7.91
19870626,6.72,6.8,8.02
19870629,6.68,6.73,7.97
19870630,6.56,6.77,8.02
19870701,6.07,6.69,7.96
19870702,6.68,6.66,7.9
19870703,6.59,,
19870706,6.73,6.67,7.9
19870707,6.72,6.63,7.9
19870708,6.59,6.62,7.9
19870709,6.62,6.64,7.95
19870710,6.54,6.51,7.88
19870713,6.62,6.51,7.93
19870714,6.4,6.5,7.89
19870715,6.38,6.57,7.97
19870716,6.56,6.54,7.95
19870717,6.56,6.55,7.92
19870720,6.66,6.58,7.96
19870721,6.58,6.69,8.03
19870722,6.52,6.73,8.05
19870723,6.6,6.74,8.08
19870724,6.62,6.82,8.12
19870727,6.64,6.84,8.15
19870728,6.58,6.86,8.17
19870729,6.7,6.91,8.16
19870730,6.72,6.88,8.2
19870731,6.75,6.89,8.21
19870803,6.82,7.01,8.34
19870804,6.76,7.01,8.34
19870805,6.68,6.9,8.26
19870806,6.62,6.91,8.28
19870807,6.57,6.97,8.27
19870810,6.58,6.98,8.29
19870811,6.47,6.94,8.26
19870812,6.65,6.92,8.27
19870813,6.67,6.89,8.21
19870814,6.75,6.91,8.18
19870817,6.91,6.93,8.17
19870818,6.7,6.98,8.31
19870819,6.66,7.04,8.34
19870820,6.63,7.07,8.35
19870821,6.62,7.04,8.35
19870824,6.77,7.07,8.34
19870825,6.85,7.08,8.32
19870826,7.24,7.15,8.36
19870827,6.9,7.24,8.48
19870828,6.84,7.26,8.54
19870831,6.95,7.23,8.52
19870901,6.84,7.3,8.57
19870902,6.77,7.4,8.77
19870903,6.84,7.5,8.77
19870904,6.85,7.63,8.82
19870907,,,
19870908,7.15,7.78,9.02
19870909,7.23,7.75,9
19870910,7.19,7.67,8.95
19870911,7.13,7.66,8.88
19870914,7.24,7.67,8.87
19870915,7.42,7.66,8.95
19870916,7.26,7.66,9
19870917,7.09,7.65,8.98
19870918,7.05,7.62,8.91
19870921,7.32,7.68,8.94
19870922,7.54,7.67,8.91
19870923,7.74,7.66,8.92
19870924,7.35,7.74,9.03
19870925,7.27,7.77,9.06
19870928,7.48,7.76,9.07
19870929,7.9,7.88,9.17
19870930,8.38,7.92,9.21
19871001,7.71,7.94,9.22
19871002,7.42,7.92,9.2
19871005,7.45,8,9.28
19871006,7.32,8.01,9.32
19871007,7.3,8,9.31
19871008,7.55,8.24,9.49
19871009,7.58,8.25,9.56
19871012,,,
19871013,7.65,8.17,9.51
19871014,7.59,8.35,9.75
19871015,7.76,8.42,9.82
19871016,7.55,8.38,9.84
19871019,7.61,7.98,9.7
19871020,7.07,7.15,8.93
19871021,6.47,7.03,8.8
19871022,7.14,7.02,8.52
19871023,7,6.93,8.55
19871026,7.24,6.73,8.33
19871027,7.14,6.81,8.42
19871028,6.72,6.72,8.43
19871029,6.76,6.66,8.33
19871030,6.62,6.75,8.37
19871102,6.64,6.98,8.44
19871103,6.06,6.87,8.38
19871104,5.69,6.83,8.3
19871105,6.57,6.76,8.18
19871106,6.7,6.9,8.28
19871109,6.82,6.92,8.3
19871110,6.63,6.89,8.27
19871111,,,
19871112,6.72,6.96,8.27
19871113,6.8,7.07,8.34
19871116,7.11,7.13,8.34
19871117,6.72,7.06,8.38
19871118,6.46,7.02,8.38
19871119,6.82,6.98,8.34
19871120,6.74,6.88,8.32
19871123,6.89,6.96,8.34
19871124,6.77,6.97,8.35
19871125,6.73,7.03,8.41
19871126,,,
19871127,6.76,7.12,8.55
19871130,7.19,7,8.43
19871201,7.04,7.05,8.44
19871202,7,7.03,8.43
19871203,6.99,7.01,8.35
19871204,6.82,7,8.35
19871207,6.93,7.2,8.48
19871208,6.79,7.21,8.49
19871209,6.72,7.18,8.47
19871210,6.83,7.32,8.63
19871211,6.81,7.3,8.65
19871214,6.78,7.3,8.63
19871215,6.51,7.22,8.54
19871216,5.52,7.21,8.46
19871217,6.67,7.27,8.47
19871218,6.75,7.16,8.39
19871221,6.85,7.18,8.38
19871222,6.77,7.24,8.48
19871223,6.74,7.18,8.4
19871224,6.7,7.17,8.37
19871225,,,
19871228,6.91,7.2,8.46
19871229,7.21,7.19,8.41
19871230,6.77,7.09,8.32
19871231,6.89,7.1,8.33
19880101,,,
19880104,7.3,7.15,8.35
19880105,7.34,7.11,8.29
19880106,6.94,7.14,8.37
19880107,6.91,7.13,8.35
19880108,6.8,7.24,8.48
19880111,6.89,7.15,8.41
19880112,6.75,7.15,8.39
19880113,6.72,7.14,8.36
19880114,6.86,7.16,8.36
19880115,6.89,6.98,8.13
19880118,,,
19880119,6.96,7.01,8.16
19880120,6.86,6.93,8.11
19880121,6.67,6.84,8.04
19880122,6.57,6.82,8.01
19880125,6.86,6.82,7.99
19880126,6.78,6.87,8.08
19880127,6.57,6.77,7.91
19880128,6.73,6.72,7.83
19880129,6.79,6.66,7.76
19880201,6.96,6.68,7.78
19880202,6.78,6.67,7.7
19880203,6.55,6.69,7.76
19880204,6.57,6.67,7.76
19880205,6.58,6.55,7.64
19880208,6.58,6.59,7.7
19880209,6.04,6.55,7.65
19880210,5.72,6.53,7.59
19880211,6.5,6.61,7.64
19880212,6.59,6.68,7.77
19880215,,,
19880216,6.9,6.73,7.79
19880217,6.79,6.72,7.8
19880218,6.65,6.67,7.78
19880219,6.66,6.67,7.77
19880222,6.77,6.65,7.75
19880223,6.63,6.6,7.69
19880224,6.43,6.61,7.69
19880225,6.6,6.66,7.68
19880226,6.56,6.64,7.67
19880229,6.67,6.63,7.64
19880301,6.66,6.61,7.61
19880302,6.62,6.59,7.59
19880303,6.58,6.6,7.59
19880304,6.51,6.72,7.74
19880307,6.51,6.74,7.77
19880308,6.36,6.75,7.79
19880309,6.59,6.72,7.76
19880310,6.7,6.76,7.81
19880311,6.6,6.63,7.76
19880314,6.7,6.64,7.76
19880315,6.6,6.62,7.76
19880316,6.48,6.67,7.81
19880317,6.47,6.58,7.76
19880318,6.45,6.64,7.81
19880321,6.45,6.73,7.91
19880322,6.46,6.73,7.91
19880323,6.83,6.8,7.95
19880324,6.66,6.83,8.01
19880325,6.6,6.76,7.95
19880328,6.64,6.79,8.03
19880329,6.57,6.79,8.03
19880330,6.66,6.79,8.03
19880331,6.83,6.76,8.04
19880401,6.7,,
19880404,6.71,7,8.19
19880405,6.83,7.04,8.18
19880406,7.3,7.04,8.13
19880407,6.93,7.04,8.12
19880408,6.84,6.95,8.05
19880411,6.83,6.96,8.1
19880412,6.75,6.89,8.09
19880413,6.67,6.83,8.05
19880414,6.74,6.89,8.15
19880415,6.87,7.03,8.2
19880418,6.84,7.05,8.25
19880419,6.85,7.03,8.24
19880420,7.49,7.04,8.27
19880421,6.95,7.02,8.26
19880422,6.81,7.02,8.23
19880425,6.9,7.04,8.23
19880426,6.81,7.02,8.24
19880427,6.83,7.03,8.25
19880428,7.1,7.1,8.32
19880429,6.98,7.14,8.33
19880502,6.86,7.21,8.39
19880503,6.6,7.2,8.35
19880504,6.24,7.2,8.35
19880505,6.86,7.22,8.39
19880506,6.88,7.31,8.48
19880509,7.12,7.34,8.5
19880510,7.32,7.37,8.55
19880511,7.2,7.33,8.55
19880512,7.1,7.31,8.55
19880513,7.14,7.28,8.51
19880516,7.3,7.32,8.52
19880517,6.98,7.38,8.64
19880518,6.45,7.39,8.68
19880519,7.04,7.45,8.67
19880520,7.15,7.45,8.7
19880523,7.21,7.52,8.74
19880524,7.07,7.52,8.73
19880525,7.19,7.58,8.73
19880526,7.49,7.65,8.72
19880527,7.42,7.65,8.75
19880530,,,
19880531,7.48,7.66,8.73
19880601,7.24,7.58,8.57
19880602,7.37,7.62,8.6
19880603,7.34,7.51,8.52
19880606,7.45,7.51,8.51
19880607,7.38,7.52,8.54
19880608,7.37,7.41,8.46
19880609,7.32,7.43,8.5
19880610,7.34,7.43,8.47
19880613,7.52,7.43,8.45
19880614,7.39,7.29,8.25
19880615,7.75,7.32,8.29
19880616,7.51,7.42,8.46
19880617,7.54,7.54,8.58
19880620,7.62,7.57,8.59
19880621,7.57,7.6,8.61
19880622,7.46,7.5,8.49
19880623,7.55,7.5,8.47
19880624,7.56,7.48,8.45
19880627,7.61,7.55,8.54
19880628,7.68,7.53,8.48
19880629,7.87,7.53,8.47
19880630,8.27,7.5,8.41
19880701,7.75,7.49,8.38
19880704,,,
19880705,7.75,7.53,8.42
19880706,7.67,7.55,8.47
19880707,7.66,7.6,8.52
19880708,7.54,7.78,8.64
19880711,7.59,7.76,8.62
19880712,7.51,7.76,8.68
19880713,7.78,7.76,8.69
19880714,7.8,7.83,8.7
19880715,7.87,7.82,8.67
19880718,7.89,7.82,8.73
19880719,7.79,7.76,8.7
19880720,7.74,7.75,8.7
19880721,7.85,7.83,8.75
19880722,7.87,7.78,8.71
19880725,7.89,7.79,8.69
19880726,7.82,7.8,8.72
19880727,7.42,7.88,8.77
19880728,7.88,7.89,8.79
19880729,7.84,7.9,8.75
19880801,7.91,7.89,8.7
19880802,7.81,7.85,8.63
19880803,7.73,7.84,8.64
19880804,7.75,7.83,8.61
19880805,7.74,8.03,8.78
19880808,7.78,8.04,8.79
19880809,7.73,8.16,8.88
19880810,7.8,8.17,9
19880811,8.15,8.25,9.02
19880812,8.14,8.23,9.03
19880815,8.41,8.25,9.04
19880816,8.22,8.28,9.03
19880817,8.11,8.28,9.06
19880818,8.14,8.27,9.05
19880819,8.09,8.27,9.05
19880822,8.05,8.27,9.09
19880823,7.89,8.25,9.04
19880824,7.82,8.25,9.02
19880825,8.21,8.31,9.08
19880826,8.16,8.32,9.07
19880829,8.16,8.3,9
19880830,8.08,8.3,8.98
19880831,8.14,8.28,8.95
19880901,8.27,8.24,8.95
19880902,8.27,8.06,8.7
19880905,,,
19880906,7.98,8.08,8.7
19880907,7.74,8.09,8.69
19880908,8.13,8.1,8.69
19880909,8.13,8.07,8.62
19880912,8.17,8.08,8.66
19880913,8.11,8.02,8.65
19880914,8.09,7.95,8.59
19880915,8.24,7.98,8.63
19880916,8.08,8.02,8.65
19880919,8.05,8.05,8.69
19880920,8.06,8.07,8.68
19880921,8.63,8.05,8.64
19880922,8.28,8.09,8.67
19880923,8.21,8.09,8.69
19880926,8.27,8.17,8.73
19880927,8.26,8.21,8.77
19880928,8.25,8.23,8.81
19880929,8.39,8.18,8.73
19880930,8.54,8.13,8.61
19881003,8.18,8.13,8.59
19881004,8.1,8.15,8.6
19881005,8.39,8.15,8.6
19881006,8.31,8.18,8.61
19881007,8.27,8.02,8.43
19881010,,,
19881011,8.29,8.04,8.48
19881012,8.22,8.06,8.56
19881013,8.15,8.11,8.55
19881014,8.14,8.07,8.52
19881017,8.37,8.08,8.5
19881018,8.33,8.09,8.49
19881019,8.64,8.14,8.53
19881020,8.38,8.13,8.52
19881021,8.29,8.15,8.54
19881024,8.31,8.19,8.54
19881025,8.26,8.17,8.53
19881026,8.24,8.12,8.48
19881027,8.27,8.08,8.41
19881028,8.3,8.07,8.4
19881031,8.39,8.06,8.37
19881101,8.35,8.05,8.38
19881102,8.63,8.08,8.44
19881103,8.37,8.07,8.42
19881104,8.27,8.22,8.58
19881107,8.35,8.31,8.66
19881108,8.33,8.34,8.66
19881109,8.29,8.36,8.71
19881110,8.27,8.4,8.72
19881111,,,
19881114,8.95,8.45,8.76
19881115,8.44,8.55,8.78
19881116,7.37,8.6,8.87
19881117,8.33,8.57,8.9
19881118,8.29,8.58,8.91
19881121,8.37,8.63,8.92
19881122,8.4,8.71,8.99
19881123,8.34,8.7,8.97
19881124,,,
19881125,8.43,8.78,9.07
19881128,8.55,8.76,9.06
19881129,8.39,8.74,9.02
19881130,8.5,8.62,8.91
19881201,8.54,8.66,8.88
19881202,8.63,8.96,9.11
19881205,8.65,8.94,9.07
19881206,8.59,8.8,8.88
19881207,8.49,8.84,8.93
19881208,8.5,8.9,9.01
19881209,8.52,8.95,9.05
19881212,8.58,8.96,9.07
19881213,8.39,9.08,9.15
19881214,8.51,9.13,9.19
19881215,8.81,9.18,9.21
19881216,8.9,9.13,9.18
19881219,8.96,9.11,9.16
19881220,8.85,9.04,9.09
19881221,8.79,8.98,9.08
19881222,8.85,8.95,9.09
19881223,8.74,8.94,9.08
19881226,,,
19881227,8.84,9.06,9.17
19881228,9.39,9.12,9.22
19881229,9.64,9.08,9.19
19881230,9.04,9.02,9.14
19890102,,,
19890103,9.4,9.11,9.25
19890104,9.35,9.14,9.24
19890105,9,9.22,9.32
19890106,9.04,9.2,9.3
19890109,9.19,9.18,9.3
19890110,9.15,9.15,9.29
19890111,9.1,9.17,9.28
19890112,9.15,9.06,9.2
19890113,9.1,8.99,9.1
19890116,,,
19890117,9.26,9.03,9.11
19890118,9.07,8.95,9.07
19890119,8.98,8.91,9.06
19890120,8.97,8.93,9.11
19890123,9.1,8.95,9.06
19890124,9.1,8.91,8.98
19890125,9.32,9,9.05
19890126,9.25,9.03,9.07
19890127,9.17,8.98,9.03
19890130,9.18,9,9.07
19890131,9.14,9.04,9.08
19890201,9.02,9.02,9.05
19890202,9.03,9.03,9.05
19890203,9.08,9.17,9.1
19890206,9.08,9.18,9.11
19890207,9,9.1,9.06
19890208,9.38,9.12,9.06
19890209,9.31,9.12,9.21
19890210,9.19,9.22,9.28
19890213,9.3,9.27,9.29
19890214,9.29,9.31,9.34
19890215,9.4,9.29,9.33
19890216,9.35,9.25,9.32
19890217,9.31,9.25,9.32
19890220,,,
19890221,9.33,9.28,9.34
19890222,9.81,9.35,9.43
19890223,9.6,9.48,9.47
19890224,9.79,9.51,9.49
19890227,9.92,9.46,9.47
19890228,9.87,9.4,9.42
19890301,9.82,9.4,9.43
19890302,9.83,9.38,9.38
19890303,9.7,9.36,9.38
19890306,9.77,9.32,9.34
19890307,9.59,9.34,9.35
19890308,10.5,9.35,9.34
19890309,9.89,9.35,9.35
19890310,9.82,9.58,9.48
19890313,9.82,9.56,9.48
19890314,9.78,9.54,9.45
19890315,9.84,9.52,9.45
19890316,9.79,9.48,9.43
19890317,9.81,9.72,9.64
19890320,9.85,9.84,9.71
19890321,9.8,9.85,9.75
19890322,10.18,9.71,9.65
19890323,9.92,9.7,9.65
19890324,9.88,,
19890327,9.9,9.75,9.67
19890328,9.88,9.77,9.66
19890329,9.84,9.69,9.6
19890330,9.89,9.7,9.59
19890331,9.79,9.64,9.53
19890403,9.92,9.5,9.39
19890404,9.52,9.42,9.31
19890405,9.28,9.42,9.31
19890406,9.85,9.49,9.35
19890407,9.83,9.52,9.42
19890410,9.85,9.49,9.43
19890411,9.79,9.5,9.42
19890412,9.78,9.51,9.44
19890413,9.84,9.59,9.5
19890414,9.83,9.33,9.29
19890417,9.89,9.37,9.33
19890418,9.71,9.14,9.14
19890419,10.71,9.17,9.17
19890420,9.89,9.37,9.32
19890421,9.87,9.33,9.27
19890424,9.88,9.36,9.26
19890425,9.85,9.28,9.21
19890426,9.82,9.22,9.18
19890427,9.85,9.13,9.1
19890428,9.82,9.12,9.06
19890501,9.85,9.3,9.19
19890502,9.83,9.22,9.11
19890503,10.15,9.15,9.1
19890504,9.91,9.14,9.09
19890505,9.9,8.97,8.96
19890508,9.84,9.04,9.02
19890509,9.79,9.18,9.17
19890510,9.77,9.2,9.21
19890511,9.74,9.06,9.1
19890512,9.67,8.75,8.8
19890515,9.79,8.85,8.85
19890516,9.76,8.9,8.87
19890517,9.92,8.89,8.87
19890518,9.8,8.94,8.88
19890519,9.73,8.89,8.82
19890522,9.7,8.78,8.71
19890523,9.73,8.79,8.72
19890524,9.75,8.85,8.74
19890525,9.76,8.94,8.75
19890526,9.71,8.92,8.72
19890529,,,
19890530,9.77,8.88,8.68
19890531,10.48,8.86,8.65
19890601,9.84,8.87,8.65
19890602,9.73,8.57,8.42
19890605,9.64,8.46,8.33
19890606,9.58,8.48,8.35
19890607,9.48,8.39,8.28
19890608,9.47,8.35,8.26
19890609,9.36,8.32,8.16
19890612,9.35,8.33,8.18
19890613,9.3,8.45,8.3
19890614,9.22,8.41,8.24
19890615,9.46,8.49,8.36
19890616,9.5,8.57,8.4
19890619,9.44,8.57,8.41
19890620,9.41,8.52,8.35
19890621,9.55,8.57,8.4
19890622,9.66,8.58,8.41
19890623,9.57,8.39,8.27
19890626,9.51,8.37,8.22
19890627,9.55,8.35,8.14
19890628,9.64,8.35,8.18
19890629,9.69,8.19,8.09
19890630,9.63,8.12,8.03
19890703,9.49,8.04,7.99
19890704,,,
19890705,9.48,8,7.97
19890706,9.46,7.96,7.91
19890707,9.23,7.89,7.86
19890710,9.22,7.89,7.84
19890711,9.25,7.87,7.8
19890712,9.54,7.81,7.79
19890713,9.31,7.81,7.8
19890714,9.22,7.86,7.84
19890717,9.28,7.92,7.85
19890718,9.24,8.03,7.97
19890719,9.21,7.96,7.9
19890720,9.19,7.88,7.8
19890721,9.2,8.02,7.89
19890724,9.17,8.01,7.87
19890725,9.14,7.92,7.79
19890726,8.86,7.91,7.81
19890727,9,7.77,7.69
19890728,8.94,7.69,7.6
19890731,8.94,7.65,7.56
19890801,8.95,7.61,7.49
19890802,8.95,7.63,7.57
19890803,8.94,7.69,7.64
19890804,8.93,8.05,7.94
19890807,8.95,8.16,7.98
19890808,8.95,8.08,7.95
19890809,9.24,8.1,7.96
19890810,9.02,8.08,7.96
19890811,9,8.18,8.1
19890814,9.04,8.33,8.27
19890815,9.19,8.33,8.24
19890816,9.03,8.22,8.11
19890817,8.95,8.31,8.2
19890818,8.93,8.29,8.2
19890821,8.94,8.35,8.27
19890822,8.92,8.45,8.35
19890823,9.44,8.38,8.23
19890824,9.05,8.32,8.23
19890825,8.98,8.32,8.23
19890828,8.95,8.36,8.29
19890829,8.92,8.37,8.3
19890830,8.89,8.34,8.28
19890831,8.92,8.28,8.27
19890901,8.93,8.23,8.18
19890904,,,
19890905,8.93,8.31,8.21
19890906,9.14,8.29,8.19
19890907,9,8.26,8.19
19890908,8.98,8.2,8.14
19890911,8.95,8.1,8.1
19890912,8.93,8.1,8.07
19890913,8.89,8.11,8.11
19890914,8.9,8.03,8.05
19890915,9.02,7.99,8.01
19890918,8.96,8.08,8.04
19890919,8.94,8.07,8.05
19890920,9.48,8.22,8.14
19890921,8.97,8.26,8.19
19890922,8.99,8.25,8.2
19890925,9.09,8.33,8.32
19890926,9.05,8.34,8.29
19890927,9.03,8.36,8.31
19890928,9.2,8.41,8.34
19890929,9.24,8.48,8.36
19891002,9.16,8.49,8.33
19891003,9.08,8.41,8.27
19891004,9.13,8.41,8.25
19891005,9.02,8.36,8.18
19891006,8.92,8.06,8.01
19891009,,,
19891010,8.91,8.04,8
19891011,8.88,8.08,8.03
19891012,8.82,7.99,7.98
19891013,8.81,7.9,7.79
19891016,8.63,7.85,7.91
19891017,8.7,7.82,7.92
19891018,8.75,7.81,7.92
19891019,8.71,7.9,7.91
19891020,8.71,7.88,7.93
19891023,8.73,7.85,7.87
19891024,8.72,7.76,7.8
19891025,8.73,7.77,7.79
19891026,8.75,7.8,7.81
19891027,8.74,7.88,7.87
19891030,8.75,7.87,7.86
19891031,8.89,7.88,7.86
19891101,8.98,7.86,7.86
19891102,8.77,7.81,7.81
19891103,8.74,8.01,7.93
19891106,8.74,8.05,7.99
19891107,8.64,7.88,7.85
19891108,8.48,7.79,7.81
